Name,Age,Health Index,Family Size,family income
"Kevin,",1238,0.7935656498654398,82,546372
"Robert,",483,0.7979744074352433,12,525029
"Gerard Manley,",908,0.40446800699924057,34,635969
"Jacques,",141,0.05514749061249513,28,982219
"Keillor,",1087,0.5862694206122485,35,1697684
"Hunt,",1217,0.1971654015422769,23,942658
"John,",81,0.10802109120969627,30,332868
"John,",920,0.26168985022426994,74,949110
"Daniel,",976,0.17668212200462974,26,1580340
"McKennitt,",329,0.43288763294814625,31,1235646
"Leonardo,",493,0.5167010035940813,33,701730
"Chamfort,",14,0.523543178137942,18,49042
"Iacocca,",6,0.9068147210928493,64,867532
"AlexandertheGreat,",670,0.8202108897246186,55,249069
"Monheit, Jane,",869,0.20850480142726835,73,1324752
"Salvador,",1153,0.44608517722989394,45,1088261
"Schröder, Gerhard,",9,0.8024495816991282,25,553051
"Lindsay,",366,0.6543135417526059,47,1347631
"Brooks,",586,0.1756257613869433,61,1792571
"Susan ,",344,0.9936171674401442,83,53940
"Tom,",1196,0.7173416846434727,37,1093815
"Clancy,",213,0.9385940735554933,73,170775
"Cyrano de,",744,0.4471456066346401,78,102563
"Peguy, Charles,",405,0.4631019589803509,55,221842
"Henry,",300,0.598022685260952,51,780638
"Alfred Whitney,",412,0.35581482133638587,38,996322
"Heisenberg,",70,0.6054926291730867,63,1469730
"Buonarroti,",484,0.385712715624527,61,552238
"Theodor,",1055,0.5879000615715095,78,1736642
"Levertov,",942,0.23816766064648764,14,1358433
"Herzog,",555,0.015350540426560033,84,1198250
"Wangari,",680,0.37811277350040895,55,1365219
"Meher,",556,0.48901811580756227,16,135914
"Devendra,",517,0.78489405717547,78,1417881
"Paul, Ron,",1079,0.6467673207271079,88,1040445
"Koestler,",86,0.30178721029399,50,1555828
"Gaudi,",597,0.9940417875652365,39,1279290
"Gaultier,",1160,0.3154916975238533,15,992859
"Sandra,",516,0.11296170891255886,26,794130
"Marx,",1043,0.4224323835041004,87,1556524
"Corea,",108,0.050870447476326075,74,552075
"Lott,",648,0.8378651607806779,15,1422774
"Subhash,",598,0.19760741874193222,74,1620946
"Buck,",112,0.6093553975706861,46,641176
"Mortimer, John,",1228,0.437399532203016,51,1118194
"Sir Robert Sidney,",375,0.5930269248048884,38,1618064
"Jim,",1016,0.9799058382594074,0,423720
"Rolim,",876,0.2784514424334418,78,1713454
"Andrew,",704,0.002987393243568892,64,1161392
"Henry Steele,",1281,0.8185925505225614,58,245708
"John,",825,0.5392167050513584,49,1367429
"AliibnAbiTalib,",24,0.6355974395967736,31,350682
"Todd,",1049,0.3075582349420951,21,987802
"Stan,",891,0.0976194540302916,35,1384003
"Hutcheson,",1207,0.3817186913383268,5,1567892
"Thomas,",176,0.2658167122969807,27,1282756
"Manson,",910,0.6168456980346873,40,184571
"Elliot,",889,0.6634602774965923,26,1703395
"Eliot,",154,0.647754891934345,26,608737
"Domeyko,",1095,0.08061052069791153,17,1349059
"Parker, Dorothy,",557,0.15405807161315754,31,1234762
"Clay,",214,0.9604491186390626,3,1797895
"Joe,",1081,0.39811778159336786,6,1064965
"Kinsey,",308,0.9694719433186191,59,1558629
"Nelson, Hailey Anne,",884,0.9342729745176757,37,1125719
"Hermann,",3,0.005978096969921465,68,302785
"Kak,",1145,0.28920467959233453,57,185596
"Fox,",312,0.7933238654414579,1,474585
"Men, Alexander,",229,0.5013459542755968,60,808950
"Malraux,",424,0.962695197964106,56,189480
"Dick,",1062,0.2320036612674049,40,1657721
"Nathaniel,",1179,0.787905248550501,36,937051
"Palgrave, Francis Turner,",879,0.34747958017520153,80,910895
"Gaiman,",276,0.08524087377602241,42,1107864
"Harry Emerson,",316,0.5802634435620789,24,1602966
"Laplace,",218,0.4110459238302744,16,415998
"Ingelow,",26,0.377367248220001,58,1085268
"G. Gordon,",1201,0.5968348463019205,17,88199
"Chambers,",931,0.4971743033951441,5,346438
"Humboldt,",296,0.42198882555594364,48,1270250
"Moore, Michael,",991,0.6762350570661374,34,211309
"Schama, Simon,",726,0.07755070123378249,58,887212
"Henry VIII,",1042,0.23123909211541926,65,769086
"Bolívar,",1176,0.4624611887218152,77,1551332
"Mason,",1088,0.0659614777504568,15,371920
"London,",717,0.3506316049285324,4,1620141
"King of France,",776,0.08621125731532375,52,622536
"Isaac Bashevis,",830,0.03505298783110067,86,960203
"Mills, C. Wright,",799,0.5076872869606773,27,705732
"Dogg,",1125,0.17803409592600283,31,523716
"Rockefeller, John D.,",965,0.6341069476576301,73,740687
"Ingelow,",822,0.4730045138158575,75,1784044
"Schultz, Charles M.,",180,0.3483389100148607,51,342286
"Gemayel,",1227,0.1781447719642414,72,406334
"Heilbrun,",1228,0.0074971743011543746,70,1372707
"Paul,",1193,0.511416871091098,33,841712
"Carl,",627,0.7748885145068096,29,525845
"Francisco,",510,0.9259684254969492,47,415436
"Kant,",544,0.8505980014103087,74,704287
"Joplin,",204,0.4722099715106197,81,493091
"Feldman,",428,0.11463541272922406,37,470036
"Roy, Arundhati,",563,0.5776079006352849,3,465186
"Derrick,",183,0.37748499823460724,67,942401
"Kierkegaard,",458,0.5195041337293179,3,1367416
"Simon,",786,0.0998306689931373,54,1625373
"Owsen, Dan,",39,0.10928284641100616,66,1386823
"McMahon,",539,0.9508815252085511,19,292734
"Bob,",196,0.9635619927634899,18,370165
"Roberto,",288,0.6846895286168974,79,283231
"Thomas,",2,0.18472203599278247,17,1435724
"Addams,",501,0.10338678395240275,88,1475921
"Epicurus,",484,0.5722511017580243,69,185492
"Johnson,",862,0.7805139098441711,43,1183835
"Broun,",76,0.8662641204322236,85,1671088
"Archimedes,",752,0.9067993366122096,67,1774404
"Malraux,",300,0.7921550246079904,5,265159
"Leonardo,",1245,0.2415093181850041,12,1547160
"Clay,",892,0.5603572662158482,43,652441
"Sean,",864,0.21582873584363094,67,1223156
"William,",771,0.25088067253902646,57,261385
"McGill,",1234,0.7677206433188619,38,1732188
"George,",747,0.4322533866212901,25,700025
"Handy,",50,0.26863533639261483,22,1769338
"Cohen,",446,0.7153826866881401,63,1252654
"Joseph,",286,0.4002622034821952,57,1450084
"Juan,",863,0.7997751567664091,80,1538457
"Elizabeth I of England,",639,0.7804391303928077,81,957059
"David ,",539,0.7894396172990537,37,1615026
"Tony,",894,0.4821061442832665,75,952416
"Hubbard,",517,0.5443526890098324,38,32239
"Franks,",778,0.47183263086933,8,618551
"Werner,",987,0.3090449031749908,55,1371050
"Giuliani,",715,0.2859601611825836,74,907255
"Brown,",1262,0.2774980648557269,26,1550471
"Byrne,",228,0.36296702714901463,7,875648
"Stephen Jay,",384,0.14850687241756066,57,1146704
"Mannheim,",407,0.16230778411209656,67,867514
"Heschel,",272,0.37242772908470323,27,804868
"Columbus,",579,0.2846766718337731,69,1779211
"Choate,",945,0.7267086409214586,26,1599414
"Bill,",1146,0.629260040741063,24,69115
"Pinker, Steven,",770,0.4068192996830621,21,37801
"Garry,",1194,0.6615772773437988,81,374924
"Alcott,",113,0.2146705176851993,10,940533
"Ron,",620,0.3084183374864121,63,1502496
"Benjamin,",554,0.7115152728126221,79,790301
"rnie,",962,0.8488193650910316,56,1027028
"George Bernard,",775,0.8724369187962245,26,723236
"Helen,",614,0.5151290629550068,80,284462
"Leonardo,",614,0.26183732062177134,22,597403
"Rexroth, Kenneth,",702,0.5479754153902612,74,1363213
"Schulberg, Budd,",1196,0.8586690658726617,73,825889
"Dogg,",800,0.2186716122429987,79,1477951
"Sarah ,",373,0.14871080105019796,28,581963
"Ahern,",440,0.5859895112790328,12,596899
"Booth,",683,0.42228104521868226,74,1156653
"Ernst,",190,0.2843775316467947,1,58936
"Orwell, George,",923,0.6456506422892012,22,963710
"Conway,",1292,0.049922806676827136,57,1692808
"Kurt Donald,",1059,0.3528781133915041,70,255661
"Frank A.,",567,0.8267880565684003,56,1280817
"Attali,",1276,0.8931059411950212,67,69828
"Fritz,",1278,0.2892427567385082,38,828165
"Cather,",800,0.7371414529299428,41,871709
"Mortimer, John,",788,0.8859230552999793,87,887900
"Nelson,",323,0.3550818302655937,39,1465199
"Chapman,",598,0.7236306792696414,77,632996
"Lavigne,",773,0.8317517825754898,25,144570
"Aquinas,",15,0.8015065731619356,48,463180
"Homer,",1036,0.0696640924727272,51,1481946
"Kurosawa,",91,0.5967091557520119,28,1652785
"Marjaney,",235,0.8171368648193392,87,1576394
"Nostradamus,",695,0.7958475692911561,40,1419869
"Gladstone,",429,0.316265135061195,64,830938
"Fields,",831,0.6592467237321514,55,575144
"Bob,",793,0.18891062353452737,76,906019
"Miller, Bode,",816,0.6743440349774324,26,215250
"William,",295,0.8166315956277671,72,684304
"Christian,",980,0.5752062892509707,58,360055
"Alain,",26,0.4592255925020412,33,1448627
"Carson,",1146,0.79406370346158,74,1643892
"AugustineofHippo,",277,0.23709695437305556,76,237122
"Lee,",994,0.6214425159143344,21,1461463
"John,",1226,0.4966456909748366,67,305708
"Judd,",236,0.02782877843677023,30,243261
"Ganilau,",882,0.46542030713002247,88,1678047
"Everett,",961,0.5748345072776224,40,736908
"Hicks,",1192,0.021173782782550776,87,38224
"François-René de,",969,0.9046838704842555,45,1612321
"Ball,",37,0.25448578279825407,24,1198446
"Cowper,",28,0.12523491137203702,84,869024
"Amaro,",402,0.13089771789511118,43,55837
"Georg Friedrich Wilhelm,",308,0.028595447712861044,46,156252
"Douglas,",72,0.34624094064005717,44,1423450
"King of England,",490,0.8121237916116324,23,628627
"Delacroix,",1051,0.11015086159223697,36,48599
"Ron,",839,0.023745285069088684,33,75868
"Crowley,",506,0.7629560627684577,20,1628526
"Levertov,",972,0.7338837080819841,83,816790
"Peter,",1051,0.06690082823059773,85,456138
"Kawohl,",1033,0.32026341363050215,62,429543
"Byrne,",618,0.33238037192731595,70,1751755
"Casanova,",827,0.6817990317789655,31,1797181
"Paul,",1143,0.6952810771826228,47,73991
"Hirsch,",131,0.45037169032322555,52,163216
"Russell,",699,0.4316020679998037,52,1205932
"Cage,",1015,0.6189018677489257,3,1732366
"London,",563,0.2750475349208906,41,1543318
"Agnew,",71,0.8776982512693035,73,479302
"W. S.,",1149,0.8319410156322504,54,1039289
"Eminem,",167,0.5669313689631424,77,912131
"Janet,",756,0.7544085410526149,85,618490
"Palahniuk, Chuck,",635,0.8978325683321746,74,250126
"Bainimarama,",667,0.6946657188283664,26,921471
"Brian,",1028,0.29349158763125693,18,847441
"Gephardt,",211,0.6196067203063302,35,1586421
"Bellow,",460,0.921962572562583,20,505585
"Ron,",645,0.791348326353478,71,1305230
"Reeve, Christopher,",961,0.5384012468820139,2,1138297
"Cohen,",867,0.4976931776865632,60,1704567
"Barlow,",1193,0.2445855514092491,37,39265
"Al,",1072,0.35609217348601985,69,1508473
"Hammarskjöld,",529,0.22585535740318252,24,832181
"Steven,",597,0.41080396856709034,7,492452
"James,",426,0.3517329289862934,47,1139692
"Perger, Andreas Paolo,",432,0.42789623850579983,35,566924
"Daniel J.,",21,0.02127898124876415,58,933297
"Joseph,",623,0.5778018734910184,26,1651246
"Ransome, Arthur,",1222,0.654693412445474,2,121385
"Clay,",500,0.7559538325399386,1,1078310
"Bruno,",809,0.11715502647175147,8,986873
"Bowie,",862,0.8728703824368454,14,1704054
"Edward V.,",1296,0.9674346912864308,49,1526735
"William,",1001,0.19676005089222925,67,59634
"Barbara,",6,0.3274407620845443,66,1130329
"Mecham,",616,0.7688636235362676,59,1326138
"Milton,",202,0.749879903985693,51,1496201
"Benjamin,",881,0.24301560267710787,37,480536
"Jane,",952,0.8824929604358767,83,1700086
"Bush,",1091,0.2579137630241408,3,1359823
"Mansfield,",542,0.9308754160585582,78,768224
"Robert,",435,0.4590523067934813,75,966560
"Rascoe, Burton,",727,0.10405411586353874,74,1451816
"Ward,",714,0.3511954109111156,57,210050
"Khan,",1268,0.7498699827300325,42,1313045
"Cooper,",429,0.5707468784072149,61,286680
"Anthony,",97,0.7727343372117789,67,1234907
"Karl von,",459,0.025034922872198884,85,378433
"Ransome, Arthur,",499,0.2514530257255131,87,1022906
"Limbaugh,",1045,0.5005794091893183,30,929811
"Dali,",999,0.2594074864777314,86,878984
"Lovelace,",863,0.11023041080258877,18,39100
"Braque,",322,0.2364727133011807,55,1382297
"Crick,",894,0.6193330113954629,24,523957
"Landers,",1215,0.4433234599825462,35,1504031
"Henry,",642,0.2896020764933823,73,1150019
"Fisher,",1051,0.4124770394660593,29,625225
"Alexandre,",982,0.966052047516377,65,846177
"Freeman,",884,0.18871081635847042,15,1685901
"Cecil,",367,0.5463312345754738,34,725000
"Bangs,",345,0.9009805179986555,29,178872
"John Collins,",94,0.9291216222826778,54,1793936
"Franzen,",686,0.566157246633296,65,1754940
"Horace,",811,0.309638929111945,28,1371092
"Johnnie,",570,0.7989256174600101,37,768611
"Carducci,",605,0.021839335346562128,44,802686
"Giosue,",158,0.27263796457891776,46,1624687
"John,",905,0.3207512269124626,88,1533389
"Shakespeare, William,",1219,0.8317794878238008,30,1395738
"André,",1167,0.49277914594352257,86,1642398
"Mero, Rena,",836,0.9826393987661873,59,785190
"Cyrano de,",322,0.7120400989828628,36,1679920
"Gagarin,",1110,0.47602993367338275,78,50087
"Keats,",122,0.9052636605103637,41,745540
"Crumb,",871,0.22918653466505745,61,1156980
"André,",699,0.567617295297913,9,988900
"Eliot,",970,0.8383949945872721,67,996148
"Brooks,",1053,0.49056798093989207,27,343512
"Steve,",1283,0.33625063588532045,52,750115
"Benjamin,",877,0.2407412497833784,83,669523
"Josh,",304,0.6369719792421722,86,156025
"Bohm,",855,0.42349192038995453,25,1146687
"Mumpfield, Susie,",473,0.13364101522164085,59,1506260
"Merchant, Natalie,",1266,0.1804719362525854,63,1431535
"Franti,",1082,0.4882685569416413,46,158140
"Kierkegaard,",411,0.7412765968859051,15,376950
"Henry,",855,0.1616223331215212,68,1433085
"Barbara,",203,0.7899190730568671,51,1730064
"Diana ,",176,0.2268548776511724,47,546550
"Hank,",346,0.3589291590778685,7,897658
"Wangari,",595,0.48617752496702094,10,1217701
"Baddiel,",202,0.8324763126814106,70,836910
"Bacevich,",175,0.6215559738317271,29,1004533
"Charles,",585,0.2766924987494156,40,185764
"Niles,",637,0.18646761082554497,58,1684879
"Nixon, Richard,",525,0.11239250099198794,6,1588938
"Jeter,",11,0.15646707588080444,16,1499688
"Roger,",563,0.5739761305754929,71,103334
"James I of England,",676,0.8191099662220571,32,80911
"Jonathan,",154,0.44410461097586396,13,155706
"Chester,",1214,0.5167705882828619,50,299612
"Moore, Tim,",1068,0.24776331925233241,17,254871
"King of England,",627,0.471305394035356,0,846836
"Charles,",426,0.014994785424291335,17,1599056
"Joseph,",1087,0.8531734128240409,5,328136
"Joan,",1024,0.08704694311596761,80,1314822
"Handy,",346,0.9292726675287797,5,1737233
"Christian,",1075,0.7303972350257025,19,1713133
"Nuwas, Abu,",84,0.6054735524581363,75,564193
"Plato,",1260,0.8489401749908746,34,333358
"Hellman,",790,0.33881405650188845,4,962580
"Kennedy Lisa,",259,0.116553185515066,67,684665
"Noel,",1037,0.5408990361180608,76,1150746
"Donne,",1293,0.8789800853110339,11,304120
"Ratu Ovini,",1131,0.0654063614543754,88,1658542
"Cao,",957,0.31815422826279827,21,346407
"Grey,",501,0.1272692404212259,29,257514
"Aristotle,",742,0.8141866736480737,31,170442
"Ellington,",941,0.9540611583929148,59,1046481
"Kazantzakis,",490,0.3375415025245083,41,1064300
"Mencken, H. L.,",863,0.20874038543029583,52,932740
"Jose,",1062,0.08112740115809969,8,898412
"Jolene,",804,0.11965753342271901,64,560755
"Bryant,",1292,0.5008460945396613,11,595820
"Carl,",708,0.28278477805239,60,158369
"Lyons,",1155,0.8277993443974608,72,361175
"O-Rourke, P. J.,",1247,0.1537390610104703,27,161962
"Fitzgerald,",466,0.6066827041827022,69,100114
"James,",538,0.7096387317602925,43,1549420
"Anderson,",280,0.19748427057739193,59,636946
"James P.,",31,0.43276540274845554,37,596355
"Emma,",209,0.8512087286228514,81,352392
"Duke,",1271,0.6306181889806131,5,769006
"Marshall,",460,0.4494568024870068,24,332948
"McNamara,",208,0.8381512412362753,57,397769
"Cain,",1194,0.7244416705537319,51,671595
"Nelson, Hailey Anne,",814,0.1742400436100786,6,1195133
"Peter,",473,0.5889579489117339,24,1661558
"William Cullen,",1054,0.8297891184417594,13,1528258
"Acton,",906,0.3694190751508486,54,1448275
"Collier,",979,0.7488069584786812,35,231936
"Jay,",278,0.2667869650324094,81,1375000
"Ray, James Arthur,",1220,0.9863078617389525,84,1449644
"Bowles,",730,0.9170354029133562,60,1506335
"Ouspensky, P. D.,",200,0.9245709279062635,6,610481
"Ray, Gene,",229,0.8349969699051604,27,1778984
"Ellison,",246,0.5671349495319408,8,701047
"Richard,",1289,0.4226856321872303,63,1593214
"Brilliant,",365,0.9002145490882807,39,1362553
"Michelangelo,",314,0.34628340592159945,45,1307447
"Günter,",793,0.8863011083629154,74,1440470
"Elena,",642,0.8856890945510804,88,1522605
"Kerouac,",200,0.12583989017127284,12,1213925
"Golda,",1117,0.5654940807397353,55,306974
"Ochs, Phil,",1076,0.35136073856974204,52,1444960
"Joseph,",178,0.39032637242721346,38,693011
"Hill,",14,0.6541911939272215,55,534870
"Mataji Nirmala,",204,0.08741976234350979,29,1538775
"Jr.,",906,0.5791262710268089,41,774477
"Ebadi,",1181,0.4766534046503522,4,1323490
"Michael,",502,0.7044409593795348,44,930203
"SusanB.,",207,0.9998023868804239,14,748463
"Daniel J.,",403,0.24415235818984682,45,1445104
"Araya,",327,0.2753633871438296,55,809163
"Jim,",1103,0.5972861462762279,6,1008176
"Joe,",454,0.31570145724932197,5,1382406
"Koons,",388,0.127156828367452,87,1744873
"enghis,",1247,0.6699673704476169,19,835076
"Norman,",1219,0.1104222073846054,76,1159900
"Momoedonu, Tevita,",650,0.6091069641470968,9,64732
"Berlin,",745,0.46416334124400105,3,707010
"Jaffe,",1172,0.002126903074183062,23,1452061
"John,",790,0.9754154395818934,61,1043367
"Bryant,",0,0.4880824631499332,72,678059
"Clay,",435,0.6378336550899834,80,1724160
"Dyke,",404,0.3529175057498818,40,639970
"Eric,",852,0.7131263169214972,32,111710
"Hung,",438,0.39159235231141043,6,1143090
"He-Hi,",370,0.49603361373905097,12,209013
"Lanne,",678,0.5766620241156577,26,1495062
"Audette,",1177,0.28208153415849846,17,1724517
"Blakey,",296,0.9779166088732498,25,450981
"Garland,",1110,0.2810878189208996,19,278018
"McMahon,",980,0.6657146150231632,7,603039
"Johnny,",1151,0.4957565259234141,23,1239260
"Oliver Wendell,",244,0.659170865155112,13,232100
"Bellow,",921,0.2580472701378205,53,431584
"Charles Evans,",514,0.20091531495921644,9,1630184
"Bachelot,",244,0.821099104132769,6,1452882
"L. Ron,",943,0.818846962621043,12,109039
"rnie,",999,0.5560814413139835,35,1039483
"Holy Roman Emperor,",1285,0.240750204290601,49,1183379
"Benenson,",1137,0.4558313799176298,33,708937
"Heraclitus,",468,0.6658679550417823,42,77227
"Douglas,",719,0.4301863677685217,43,640252
"Bradley,",603,0.31765008799150507,69,1322844
"Keeping,",1271,0.5933794062826102,22,10277
"Moore, Dudley,",1221,0.15233133005476618,7,463935
"A. J.,",1016,0.6029124878811517,88,982231
"King of England,",466,0.12695808801145614,71,738639
"James,",1215,0.2571227396663679,54,1094551
"Mitchell, John,",114,0.7458306696496909,28,1573399
"Finney,",953,0.8496213685768269,34,875427
"Qin Shi Huang,",139,0.2020000305622046,20,601250
"Agnes,",276,0.3268797972417913,81,170793
"Kenneth,",22,0.842835584079971,60,592035
"Gundmundsdottir,",979,0.48118661778070093,7,258972
"Barker,",648,0.969631149158908,20,1191052
"Heindel,",1033,0.017649697508921758,48,1274864
"Daniel,",1277,0.7656381317069801,5,1619773
"Runnels, Dustin,",74,0.4120815489328409,47,1155028
"Alice,",342,0.4800931192963753,48,1770282
"John,",743,0.4129748110484228,80,193299
"Sam,",450,0.9737953578772545,39,1163809
"Harold II Godwinson,",374,0.3217013823210986,56,352946
"Hibiki,",1253,0.5746296631011534,57,1407582
"Ric,",374,0.444444164350991,87,293657
"Peter,",1227,0.4900955624636747,50,1564046
"Gurdjieff,",9,0.8246047992335271,82,1163054
"Erich,",342,0.2608766590559948,0,1359387
"Brad,",1141,0.4720213604332867,73,945688
"Ca-Ce,",370,0.32612261902637507,19,1092795
"Andy,",144,0.738969663321334,35,1342980
"Bill,",105,0.9592281839047361,5,1796098
"James I of England,",643,0.7800458142711888,12,412266
"Ratu Epeli,",60,0.703968525941114,22,1471964
"Jesse,",345,0.7121843748190593,45,759256
"Kafka,",405,0.8755016425003285,65,363635
"Escher,",1205,0.7056510555821792,58,261931
"Bach,",530,0.9025347614581284,34,684483
"John,",678,0.1879034843724574,60,1517626
"Milligan, Spike,",1078,0.7259602097775447,24,305994
"Carlos,",940,0.9601453986678317,55,923193
"Elizabeth Barrett,",1042,0.0056101168758374564,17,1381075
"Greer,",187,0.4550709619917912,35,308079
"Hayden,",1287,0.09614933296822803,28,299295
"Walter,",334,0.4157352803068477,2,723555
"Antonio,",956,0.5620150755753945,33,735852
"Benjamin,",1225,0.6176841681564446,47,73246
"Reagan, Ron,",626,0.5790352346289971,24,1517819
"HansChristian,",479,0.4762105584334586,1,482579
"Long,",891,0.9122212050109918,26,372167
"Eisenstein,",524,0.9333298794021427,22,872321
"Garrison,",1002,0.31813668496540193,35,1536991
"Carl,",414,0.3036944008787317,82,45528
"Cooper,",698,0.6371225926740443,3,894814
"Brilliant,",919,0.2753871643890001,67,1591911
"Montaigne, Michel de,",813,0.7825048453365263,85,1498605
"Alexander,",1248,0.8100101503210407,0,1176960
"Fatiaki,",63,0.6381982516776619,32,1295852
"Ramsey,",199,0.4874341855849387,37,1145833
"Jane,",1029,0.48576170842162636,13,60397
"Stephen,",911,0.5346175100606956,60,77472
"Benjamin,",1266,0.24365499088115516,1,1190499
"Siegel,",70,0.1975972188408326,31,943090
"Milne, A.A.,",1145,0.10648745447416019,31,635009
"Cato the Elder,",1233,0.8838398097900568,46,740753
"Martin,",1098,0.1379379004407295,47,1150187
"Confucius,",346,0.8585903682404804,25,152868
"Jarrell,",838,0.49355593119358543,74,1388253
"Austin,",796,0.15540151392401647,57,1010274
"Letterman,",655,0.1317455709071027,37,1280753
"John Maynard,",1125,0.15017687238716126,38,667445
"Andrei,",431,0.14891354390751,54,504161
"Pik,",983,0.4279144057327482,34,751394
"Bill,",139,0.048837903087847745,68,185598
"Bill,",679,0.9980432414631383,71,387279
"Dyke,",705,0.1787455193780907,12,1697653
"Raymond,",420,0.8591474889117284,42,734602
"Bangs,",473,0.22395921207818903,13,218212
"Rockefeller, John D.,",1246,0.8764975152284948,35,898812
"Goldwater,",316,0.29615564249839965,67,905409
"Jean,",963,0.8165651319569223,75,1288813
"Bohm,",402,0.7316433352021137,4,1175286
"Engelke,",374,0.6300520268842188,17,1202665
"Ann,",752,0.5303784429968491,40,1507099
"Chandler,",235,0.503049004859915,13,1157118
"Denis,",476,0.3374689886000287,41,729984
"Francona,",905,0.8119236677076177,21,1720157
"Julian ,",671,0.9192125784317455,77,574053
"Ja-Jo,",621,0.8262217589627576,14,1075390
"MustafaKemal,",1226,0.12465329452372242,26,441407
"Eugene,",410,0.9201501271230382,27,398255
"Brett,",907,0.007626872818084829,31,616307
"Collins,",693,0.5333169589081291,20,323315
"Sade, Donatien de,",1157,0.558470674556063,55,1244683
"Hart,",1023,0.4354862437121413,8,510451
"Galtieri,",348,0.03546231911126896,33,435601
"Dyson,",468,0.7432799094541588,42,454772
"Cordell,",1151,0.19507128816522012,80,574457
"Ramsey,",1239,0.033569604514516294,16,307680
"Charles,",664,0.6026033264240083,56,792629
"James,",31,0.20047064490698208,82,540672
"Edward,",91,0.6306514067914716,5,1694476
"Gephardt,",850,0.8358168140184211,80,1370138
"Crimmins,",530,0.3432590221422326,80,365977
"Bob,",479,0.6929948721574027,45,1537895
"Kant,",1064,0.8112476312494316,36,1060652
"Halme,",637,0.6565403947374664,88,690350
"Fred,",78,0.2078813005161343,15,325614
"Elena,",1185,0.00408158988013807,32,1638468
"Eminem,",546,0.13778245381052523,5,914204
"Scott,",261,0.9185575479447882,77,1047147
"Obama, Barack,",560,0.9408431358809103,88,1336969
"André,",41,0.13299888478560107,16,1013275
"Catman,",1259,0.5824797808519772,56,547999
"Nabokov, Vladimir,",1100,0.28565068039107544,73,1057354
"McAuliffe,",317,0.5157794250270791,87,338399
"Russell, Bertrand,",22,0.3146060946701491,19,18411
"John,",348,0.9222256486394202,15,122700
"Noel,",1160,0.8336445067573254,74,1467765
"Robert A.,",795,0.9603615898573216,44,1701734
"Arthur C.,",625,0.7509661051844069,44,207809
"Logan,",731,0.5621129827461876,9,847030
"Robbins, Anthony,",921,0.8419665231615635,79,1380159
"Colson,",834,0.2997476022602048,83,366935
"Luther,",781,0.13762961264851126,45,1638584
"Knapman,",556,0.13110565346140934,39,1511959
"John,",748,0.20043634467877625,88,316655
"Perlis, Alan,",1238,0.8318905286201667,39,477984
"Castaneda,",768,0.15776233472725487,83,1135874
"Khalilzad,",371,0.6165825281169018,38,798466
"Homer,",528,0.542302351887975,50,675154
"Matt,",1042,0.14059825451150365,68,1524457
"Kline,",610,0.554723347722998,79,626415
"Andersen,",698,0.24049609856397014,17,521499
"Bakunin,",83,0.28770059645806423,9,486418
"Frederick,",96,0.06011771396768262,70,1555047
"Burroughs,",422,0.8557702921459286,12,1557494
"Francesco,",1101,0.836049335293153,5,290028
"Teresa Heinz,",997,0.23331004493866037,65,386256
"Anatole,",241,0.7183555981297481,49,760915
"Jackson,",304,0.740631342899705,26,66485
"Richard,",1149,0.7471861151564868,31,1398709
"Edmund,",373,0.420712109889943,67,586109
"Courtney,",1141,0.08275149155971373,13,635282
"LouisaMay,",1010,0.389716962581389,73,1762834
"Wesley,",182,0.15424095007945327,13,1165869
"Patrick,",179,0.7615416188025197,86,798910
"Diderot,",176,0.17379740997164916,12,730685
"Jascha,",2,0.8237818825539149,70,472291
"DeGeneres,",72,0.619205495685897,33,1523999
"Eric,",1239,0.5935309704610837,53,1688150
"Schopenhauer, Arthur,",131,0.45424793360207727,41,478520
"Douglas,",256,0.4034000169714477,35,1351251
"Edison,",166,0.8141576595520771,26,591471
"Hesiod,",471,0.6248840968465708,72,356993
"Ferguson,",318,0.7253186662054819,45,1258388
"Paul,",194,0.2859369677769621,76,1741886
"Bachelard,",1294,0.45092827046697026,65,1473030
"Milton,",1034,0.715002809566493,22,1187853
"C. L. R.,",962,0.26443585328599417,54,678278
"Jack,",207,0.17546193554809042,39,983118
"Homer,",147,0.8745188073066981,67,729517
"Jane,",986,0.9321474475850706,61,327974
"Elliot,",282,0.06240175391077751,52,1384974
"Duke,",930,0.39207845238580963,23,130473
"Charley,",1198,0.2793686073764782,44,1427644
"Ernesto -Che-,",347,0.21780150685740818,2,1727409
"Karzai,",819,0.21841958675851847,28,172189
"Brown,",594,0.8741749429453571,35,602142
"Ric,",559,0.7291191024628436,53,1548661
"Heywood,",743,0.6825672251429019,16,1364051
"Da-Dh,",967,0.8156623585124567,4,834244
"Boethius,",1231,0.14220994153009803,86,363848
"Koontz,",803,0.085376169279333,75,1406398
"Parton, Dolly,",169,0.7375411584426075,14,1266128
"Jäätteenmäki,",1166,0.935503361330599,65,1275586
"Marcelle,",1110,0.5568626790669294,50,750174
"Halle,",566,0.4964694089281324,7,1166427
"Mitchell, John,",1054,0.011325293243527046,63,279304
"William Ewart,",1270,0.09717515518997066,79,1773433
"Henry,",386,0.5653313087170498,65,1475388
"Peter,",915,0.7922813113778866,48,1265352
"Ali,",158,0.7868847103373484,39,1120301
"Lewis,",463,0.8230603238790642,87,231363
"Bush,",526,0.47018364573740146,63,1608630
"Burnett,",476,0.714535685158179,59,1484390
